Movie_id,Movie_name,Movie_rating,watch_count,adventure,animation,children,comedy,fantasy,romance,drama,action,crime,thriller,horror,mystery,sci-fi,imax,documentary,war,musical,western,film-noir,(no genres listed)
235,ed wood (1994),3.7,16419,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,french kiss (1995),3.3,12215,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,forget paris (1995),3.2,6422,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,far from home: the adventures of yellow dog (1995),3.2,834,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"goofy movie, a (1995)",3.1,3178,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,hideaway (1995),2.9,837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,fluke (1995),3,562,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,farinelli: il castrato (1994),3.4,1076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
243,gordy (1995),2.5,439,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,gumby: the movie (1995),2.4,285,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,"glass shield, the (1994)",3,255,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
246,hoop dreams (1994),4,10432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,heavenly creatures (1994),3.8,7681,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
248,houseguest (1994),3,3161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,immortal beloved (1994),3.7,4950,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,heavyweights (heavy weights) (1995),3,892,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"hunted, the (1995)",3.1,388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,i.q. (1994),3.2,10074,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,interview with the vampire: the vampire chronicles (1994),3.5,27568,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
254,jefferson in paris (1995),2.9,629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255,"jerky boys, the (1995)",2.3,1081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,junior (1994),2.7,9890,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,just cause (1995),3.4,3811,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
258,"kid in king arthur's court, a (1995)",2.6,1710,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,kiss of death (1995),3.1,1996,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
260,star wars: episode iv - a new hope (1977),4.2,54502,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
261,little women (1994),3.6,10367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,"little princess, a (1995)",3.8,4217,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,ladybird ladybird (1994),3.7,395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"enfer, l' (1994)",3.3,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,like water for chocolate (como agua para chocolate) (1992),3.9,11975,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,legends of the fall (1994),3.5,16171,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
267,major payne (1995),2.9,3792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,little odessa (1994),3.3,728,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
269,my crazy life (mi vida loca) (1993),3.5,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,love affair (1994),3.2,1315,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,losing isaiah (1995),3.3,1257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"madness of king george, the (1994)",3.8,7871,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,mary shelley's frankenstein (frankenstein) (1994),3.1,7424,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
274,man of the house (1995),2.9,1181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,mixed nuts (1994),2.7,1564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,milk money (1994),3,5459,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,miracle on 34th street (1994),3.4,9140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278,miami rhapsody (1995),3,1157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,my family (1995),3.7,936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,murder in the first (1995),3.7,5104,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
281,nobody's fool (1994),3.7,3936,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
282,nell (1994),3.4,11249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,new jersey drive (1995),3.1,232,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
284,new york cop (nyû yôku no koppu) (1993),2.9,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
285,beyond bedlam (1993),2.3,86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
286,nemesis 2: nebula (1995),2,109,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
287,nina takes a lover (1994),3.2,329,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,natural born killers (1994),3.2,23610,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
289,only you (1994),3.3,3192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,once were warriors (1994),4,4042,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
291,poison ivy ii (1996),2.3,656,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
292,outbreak (1995),3.4,26246,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
293,léon: the professional (a.k.a. the professional) (léon) (1994),4.1,25804,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
294,"perez family, the (1995)",3.2,851,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"pyromaniac's love story, a (1995)",2.8,469,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,pulp fiction (1994),4.2,67310,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
297,panther (1995),3.1,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
298,pushing hands (tui shou) (1992),3.5,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,priest (1994),3.7,2626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,quiz show (1994),3.7,20601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301,picture bride (bijo photo) (1994),3.5,469,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"queen margot (reine margot, la) (1994)",3.8,1564,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"quick and the dead, the (1995)",3,6945,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
304,roommates (1995),3.2,724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,ready to wear (pret-a-porter) (1994),2.7,3429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,three colors: red (trois couleurs: rouge) (1994),4.1,7252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,three colors: blue (trois couleurs: bleu) (1993),4,6676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,three colors: white (trzy kolory: bialy) (1994),3.9,5170,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
309,"red firecracker, green firecracker (pao da shuang deng) (1994)",3.6,459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,rent-a-kid (1995),2.8,245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,relative fear (1994),2.7,81,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
312,stuart saves his family (1995),2.6,1325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"swan princess, the (1994)",3,1173,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"secret of roan inish, the (1994)",3.8,4124,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
315,"specialist, the (1994)",2.9,11164,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
316,stargate (1994),3.4,31799,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
317,"santa clause, the (1994)",3.1,16183,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
318,"shawshank redemption, the (1994)",4.4,63366,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
319,shallow grave (1994),3.8,7180,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
320,suture (1993),3.2,319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
321,strawberry and chocolate (fresa y chocolate) (1993),3.8,922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,swimming with sharks (1995),3.7,2986,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
324,"sum of us, the (1994)",3.7,469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325,national lampoon's senior trip (1995),2.6,1036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,to live (huozhe) (1994),4.1,1333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,tank girl (1995),2.8,7159,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
328,tales from the crypt presents: demon knight (1995),3.2,2427,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
329,star trek: generations (1994),3.3,26404,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
330,tales from the hood (1995),2.8,1536,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
331,tom & viv (1994),3.3,559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332,village of the damned (1995),2.8,2085,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
333,tommy boy (1995),3.3,10962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,vanya on 42nd street (1994),3.8,1638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,underneath (1995),3.3,397,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
336,"walking dead, the (1995)",2.9,295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
337,what's eating gilbert grape (1993),3.8,17881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,virtuosity (1995),3,4652,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
339,while you were sleeping (1995),3.5,23214,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"war, the (1994)",3.4,1467,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
341,double happiness (1994),3.6,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,muriel's wedding (1994),3.5,11690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"baby-sitters club, the (1995)",2.6,934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,ace ventura: pet detective (1994),3,38226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"adventures of priscilla, queen of the desert, the (1994)",3.6,10312,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,backbeat (1993),3.4,1129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
347,bitter moon (1992),3.4,1542,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
348,bullets over broadway (1994),3.7,8038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,clear and present danger (1994),3.7,29571,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
350,"client, the (1994)",3.5,15833,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
351,"corrina, corrina (1994)",3.3,3667,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352,crooklyn (1994),3.3,1343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,"crow, the (1994)",3.5,16524,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
354,cobb (1994),3.2,1237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,"flintstones, the (1994)",2.4,9939,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,forrest gump (1994),4,66172,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
357,four weddings and a funeral (1994),3.7,27699,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,higher learning (1995),3.2,2273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
359,i like it like that (1994),3.3,277,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360,i love trouble (1994),2.7,2101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,it could happen to you (1994),3.3,4993,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
362,"jungle book, the (1994)",3.4,7629,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,"wonderful, horrible life of leni riefenstahl, the (macht der bilder: leni riefenstahl, die) (1993)",4,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
364,"lion king, the (1994)",3.8,38991,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
365,little buddha (1993),3.2,1825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
366,"wes craven's new nightmare (nightmare on elm street part 7: freddy's finale, a) (1994)",3,2628,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
367,"mask, the (1994)",3.2,34384,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
368,maverick (1994),3.4,17062,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
369,mrs. parker and the vicious circle (1994),3.3,1120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370,naked gun 33 1/3: the final insult (1994),3,14261,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371,"paper, the (1994)",3.3,4313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,reality bites (1994),3.3,8010,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,red rock west (1992),3.8,3527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374,richie rich (1994),2.4,4965,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,safe passage (1994),3.3,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"river wild, the (1994)",3.3,11294,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
377,speed (1994),3.5,41562,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
378,speechless (1994),3.1,2342,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,timecop (1994),2.7,5470,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
380,true lies (1994),3.5,43159,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,when a man loves a woman (1994),3.4,4925,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,wolf (1994),3,5419,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
383,wyatt earp (1994),3.2,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
384,bad company (1995),3,771,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
385,"man of no importance, a (1994)",3.6,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386,s.f.w. (1994),2.8,357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,"low down dirty shame, a (1994)",2.7,701,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,boys life (1995),3.6,551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,"colonel chabert, le (1994)",3.5,201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
390,faster pussycat! kill! kill! (1965),3.4,814,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
391,jason's lyric (1994),3.2,427,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
392,"secret adventures of tom thumb, the (1993)",3.3,275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,street fighter (1994),1.9,2041,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,coldblooded (1995),3.3,132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,desert winds (1995),3.1,13,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,fall time (1995),2.5,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,"fear, the (1995)",2.2,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,frank and ollie (1995),3.4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399,girl in the cadillac (1995),2.2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,homage (1995),2.5,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,mirage (1995),3.2,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
402,open season (1996),2.9,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,two crimes (dos crímenes) (1995),1.8,13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
404,brother minister: the assassination of malcolm x (1994),3.3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
405,highlander iii: the sorcerer (a.k.a. highlander: the final dimension) (1994),2.5,3554,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406,federal hill (1994),3.1,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,in the mouth of madness (1995),3.1,1800,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
408,8 seconds (1994),3.2,652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409,above the rim (1994),3,431,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
410,addams family values (1993),3,18618,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,martin lawrence: you so crazy (1994),2.8,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,"age of innocence, the (1993)",3.6,4521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413,airheads (1994),2.8,6105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"air up there, the (1994)",2.6,865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,another stakeout (1993),2.8,3217,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416,bad girls (1994),2.7,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
417,barcelona (1994),3.5,3301,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,being human (1993),2.7,685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"beverly hillbillies, the (1993)",2.5,4542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,beverly hills cop iii (1994),2.7,14934,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
421,black beauty (1994),3.3,1748,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,blink (1994),3.2,1412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
423,blown away (1994),3,2304,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
424,blue chips (1994),2.7,742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,blue sky (1994),3.5,882,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,body snatchers (1993),3.1,3314,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
427,boxing helena (1993),2.5,3407,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
428,"bronx tale, a (1993)",3.8,4919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429,cabin boy (1994),2.4,1483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,calendar girl (1993),2.3,252,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,carlito's way (1993),3.7,8946,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
432,city slickers ii: the legend of curly's gold (1994),2.7,12819,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
433,clean slate (1994),2.9,1242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,cliffhanger (1993),3.1,24940,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
435,coneheads (1993),2.6,13911,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
436,color of night (1994),2.6,1239,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
437,cops and robbersons (1994),2.6,1835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"cowboy way, the (1994)",2.7,1054,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
439,dangerous game (1993),2.6,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440,dave (1993),3.6,19297,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,dazed and confused (1993),3.7,8035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,demolition man (1993),3,18307,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
443,"endless summer 2, the (1994)",3.3,587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,even cowgirls get the blues (1993),2.4,1299,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,fatal instinct (1993),2.9,1893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,farewell my concubine (ba wang bie ji) (1993),3.9,3752,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,"favor, the (1994)",2.5,223,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,fearless (1993),3.6,3013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449,fear of a black hat (1994),3.5,684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,with honors (1994),3.4,2967,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451,flesh and bone (1993),3.1,636,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
452,widows' peak (1994),3.6,1204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,for love or money (1993),3.1,931,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"firm, the (1993)",3.5,25689,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
455,free willy (1993),2.6,8453,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,fresh (1994),3.8,931,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
457,"fugitive, the (1993)",4,49581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458,geronimo: an american legend (1993),3.2,1054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
459,"getaway, the (1994)",2.8,1103,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
460,getting even with dad (1994),2.4,913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,go fish (1994),3.3,904,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462,"good man in africa, a (1994)",2.6,203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463,guilty as sin (1993),2.8,410,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
464,hard target (1993),2.9,3149,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
465,heaven & earth (1993),3.3,723,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
466,hot shots! part deux (1993),2.9,13521,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
467,live nude girls (1995),3.4,741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
